# t [s], T [K], YF
5.974300000002838104e-03,1.102002430437102475e+03,5.991523951327194092e-02
5.974400000002838378e-03,1.102002464916477038e+03,5.991523806783688455e-02
5.974500000002838651e-03,1.102002499395887526e+03,5.991523662240090531e-02
5.974600000002838925e-03,1.102002533875333938e+03,5.991523517696400319e-02
5.974700000002839198e-03,1.102002568354816276e+03,5.991523373152617821e-02
5.974800000002839472e-03,1.102002602834334539e+03,5.991523228608743729e-02
5.974900000002839745e-03,1.102002637313888727e+03,5.991523084064777349e-02
5.975000000002840018e-03,1.102002671793478839e+03,5.991522939520718682e-02
5.975100000002840292e-03,1.102002706273104877e+03,5.991522794976568422e-02
5.975200000002840565e-03,1.102002740752766840e+03,5.991522650432325875e-02
5.975300000002840839e-03,1.102002775232464728e+03,5.991522505887991040e-02
5.975400000002841112e-03,1.102002809712198541e+03,5.991522361343563918e-02
5.975500000002841386e-03,1.102002844191968279e+03,5.991522216799045203e-02
5.975600000002841659e-03,1.102002878671773942e+03,5.991522072254434200e-02
5.975700000002841933e-03,1.102002913151615530e+03,5.991521927709730910e-02
5.975800000002842206e-03,1.102002947631493043e+03,5.991521783164935333e-02
5.975900000002842480e-03,1.102002982111406482e+03,5.991521638620048162e-02
5.976000000002842753e-03,1.102003016591355845e+03,5.991521494075068704e-02
5.976100000002843027e-03,1.102003051071341133e+03,5.991521349529996959e-02
5.976200000002843300e-03,1.102003085551362346e+03,5.991521204984832927e-02
5.976300000002843574e-03,1.102003120031419485e+03,5.991521060439577301e-02
5.976400000002843847e-03,1.102003154511512548e+03,5.991520915894229388e-02
5.976500000002844121e-03,1.102003188991641537e+03,5.991520771348789187e-02
5.976600000002844394e-03,1.102003223471806450e+03,5.991520626803256699e-02
5.976700000002844668e-03,1.102003257952007289e+03,5.991520482257632618e-02
5.976800000002844941e-03,1.102003292432244052e+03,5.991520337711916250e-02
5.976900000002845215e-03,1.102003326912516741e+03,5.991520193166107594e-02
5.977000000002845488e-03,1.102003361392825354e+03,5.991520048620206651e-02
5.977100000002845762e-03,1.102003395873169893e+03,5.991519904074214115e-02
5.977200000002846035e-03,1.102003430353550357e+03,5.991519759528129291e-02
5.977300000002846309e-03,1.102003464833966746e+03,5.991519614981952180e-02
5.977400000002846582e-03,1.102003499314419059e+03,5.991519470435682782e-02
5.977500000002846856e-03,1.102003533794907298e+03,5.991519325889321790e-02
5.977600000002847129e-03,1.102003568275431462e+03,5.991519181342868511e-02
5.977700000002847402e-03,1.102003602755991551e+03,5.991519036796322945e-02
5.977800000002847676e-03,1.102003637236587565e+03,5.991518892249685091e-02
5.977900000002847949e-03,1.102003671717219504e+03,5.991518747702955644e-02
5.978000000002848223e-03,1.102003706197887368e+03,5.991518603156133910e-02
5.978100000002848496e-03,1.102003740678591157e+03,5.991518458609219888e-02
5.978200000002848770e-03,1.102003775159330871e+03,5.991518314062213579e-02
5.978300000002849043e-03,1.102003809640106510e+03,5.991518169515115677e-02
5.978400000002849317e-03,1.102003844120918075e+03,5.991518024967925488e-02
5.978500000002849590e-03,1.102003878601765564e+03,5.991517880420643011e-02
5.978600000002849864e-03,1.102003913082648978e+03,5.991517735873268247e-02
5.978700000002850137e-03,1.102003947563568317e+03,5.991517591325801889e-02
5.978800000002850411e-03,1.102003982044523582e+03,5.991517446778243244e-02
5.978900000002850684e-03,1.102004016525514999e+03,5.991517302230592312e-02
5.979000000002850958e-03,1.102004051006542340e+03,5.991517157682849093e-02
5.979100000002851231e-03,1.102004085487605607e+03,5.991517013135014280e-02
5.979200000002851505e-03,1.102004119968704799e+03,5.991516868587087180e-02
5.979300000002851778e-03,1.102004154449839916e+03,5.991516724039067793e-02
5.979400000002852052e-03,1.102004188931010958e+03,5.991516579490956118e-02
5.979500000002852325e-03,1.102004223412217925e+03,5.991516434942752850e-02
5.979600000002852599e-03,1.102004257893460817e+03,5.991516290394457295e-02
5.979700000002852872e-03,1.102004292374739634e+03,5.991516145846069452e-02
5.979800000002853146e-03,1.102004326856054377e+03,5.991516001297589322e-02
5.979900000002853419e-03,1.102004361337405044e+03,5.991515856749017599e-02
5.980000000002853693e-03,1.102004395818791636e+03,5.991515712200353588e-02
5.980100000002853966e-03,1.102004430300214153e+03,5.991515567651597290e-02
5.980200000002854240e-03,1.102004464781672596e+03,5.991515423102748705e-02
5.980300000002854513e-03,1.102004499263166963e+03,5.991515278553807833e-02
5.980400000002854786e-03,1.102004533744697255e+03,5.991515134004775367e-02
5.980500000002855060e-03,1.102004568226263473e+03,5.991514989455650614e-02
5.980600000002855333e-03,1.102004602707865615e+03,5.991514844906433573e-02
5.980700000002855607e-03,1.102004637189503683e+03,5.991514700357124246e-02
5.980800000002855880e-03,1.102004671671177675e+03,5.991514555807723325e-02
5.980900000002856154e-03,1.102004706152887593e+03,5.991514411258230116e-02
5.981000000002856427e-03,1.102004740634633436e+03,5.991514266708644620e-02
5.981100000002856701e-03,1.102004775116415203e+03,5.991514122158966837e-02
5.981200000002856974e-03,1.102004809598232896e+03,5.991513977609197461e-02
5.981300000002857248e-03,1.102004844080086514e+03,5.991513833059335797e-02
5.981400000002857521e-03,1.102004878561976284e+03,5.991513688509381846e-02
5.981500000002857795e-03,1.102004913043901979e+03,5.991513543959335608e-02
5.981600000002858068e-03,1.102004947525863599e+03,5.991513399409197776e-02
5.981700000002858342e-03,1.102004982007861145e+03,5.991513254858967658e-02
5.981800000002858615e-03,1.102005016489894615e+03,5.991513110308645251e-02
5.981900000002858889e-03,1.102005050971964010e+03,5.991512965758230558e-02
5.982000000002859162e-03,1.102005085454069331e+03,5.991512821207724271e-02
5.982100000002859436e-03,1.102005119936210576e+03,5.991512676657125697e-02
5.982200000002859709e-03,1.102005154418387747e+03,5.991512532106434835e-02
5.982300000002859983e-03,1.102005188900600842e+03,5.991512387555651686e-02
5.982400000002860256e-03,1.102005223382849863e+03,5.991512243004776944e-02
5.982500000002860530e-03,1.102005257865134809e+03,5.991512098453809915e-02
5.982600000002860803e-03,1.102005292347455679e+03,5.991511953902750598e-02
5.982700000002861077e-03,1.102005326829812475e+03,5.991511809351598994e-02
5.982800000002861350e-03,1.102005361312205196e+03,5.991511664800355796e-02
5.982900000002861624e-03,1.102005395794633841e+03,5.991511520249020312e-02
5.983000000002861897e-03,1.102005430277098412e+03,5.991511375697592540e-02
5.983100000002862170e-03,1.102005464759598908e+03,5.991511231146072480e-02
5.983200000002862444e-03,1.102005499242135556e+03,5.991511086594460134e-02
5.983300000002862717e-03,1.102005533724708130e+03,5.991510942042756194e-02
5.983400000002862991e-03,1.102005568207316628e+03,5.991510797490959966e-02
5.983500000002863264e-03,1.102005602689961052e+03,5.991510652939071452e-02
5.983600000002863538e-03,1.102005637172641400e+03,5.991510508387090650e-02
5.983700000002863811e-03,1.102005671655357673e+03,5.991510363835018255e-02
5.983800000002864085e-03,1.102005706138109872e+03,5.991510219282853572e-02
5.983900000002864358e-03,1.102005740620897996e+03,5.991510074730596602e-02
5.984000000002864632e-03,1.102005775103722044e+03,5.991509930178247345e-02
5.984100000002864905e-03,1.102005809586582018e+03,5.991509785625806495e-02
5.984200000002865179e-03,1.102005844069477916e+03,5.991509641073273357e-02
5.984300000002865452e-03,1.102005878552409740e+03,5.991509496520647932e-02
5.984400000002865726e-03,1.102005913035377489e+03,5.991509351967930219e-02
5.984500000002865999e-03,1.102005947518381163e+03,5.991509207415120913e-02
5.984600000002866273e-03,1.102005982001420762e+03,5.991509062862219320e-02
5.984700000002866546e-03,1.102006016484496513e+03,5.991508918309225440e-02
5.984800000002866820e-03,1.102006050967608189e+03,5.991508773756139272e-02
5.984900000002867093e-03,1.102006085450755791e+03,5.991508629202960817e-02
5.985000000002867367e-03,1.102006119933939317e+03,5.991508484649690769e-02
5.985100000002867640e-03,1.102006154417158768e+03,5.991508340096328433e-02
5.985200000002867914e-03,1.102006188900414145e+03,5.991508195542873810e-02
5.985300000002868187e-03,1.102006223383705446e+03,5.991508050989326900e-02
5.985400000002868461e-03,1.102006257867032673e+03,5.991507906435688396e-02
5.985500000002868734e-03,1.102006292350395825e+03,5.991507761881957606e-02
5.985600000002869008e-03,1.102006326833794901e+03,5.991507617328134527e-02
5.985700000002869281e-03,1.102006361317229903e+03,5.991507472774219162e-02
5.985800000002869554e-03,1.102006395800700830e+03,5.991507328220212203e-02
5.985900000002869828e-03,1.102006430284207909e+03,5.991507183666112957e-02
5.986000000002870101e-03,1.102006464767750913e+03,5.991507039111921423e-02
5.986100000002870375e-03,1.102006499251329842e+03,5.991506894557637602e-02
5.986200000002870648e-03,1.102006533734944696e+03,5.991506750003262188e-02
5.986300000002870922e-03,1.102006568218595476e+03,5.991506605448794487e-02
5.986400000002871195e-03,1.102006602702282180e+03,5.991506460894234498e-02
5.986500000002871469e-03,1.102006637186004809e+03,5.991506316339582222e-02
5.986600000002871742e-03,1.102006671669763364e+03,5.991506171784837659e-02
5.986700000002872016e-03,1.102006706153557843e+03,5.991506027230001502e-02
5.986800000002872289e-03,1.102006740637388248e+03,5.991505882675073058e-02
5.986900000002872563e-03,1.102006775121254577e+03,5.991505738120052327e-02
5.987000000002872836e-03,1.102006809605156832e+03,5.991505593564939308e-02
5.987100000002873110e-03,1.102006844089095239e+03,5.991505449009734696e-02
5.987200000002873383e-03,1.102006878573069571e+03,5.991505304454437797e-02
5.987300000002873657e-03,1.102006913057079828e+03,5.991505159899048610e-02
5.987400000002873930e-03,1.102006947541126010e+03,5.991505015343567137e-02
5.987500000002874204e-03,1.102006982025208117e+03,5.991504870787993375e-02
5.987600000002874477e-03,1.102007016509326149e+03,5.991504726232328021e-02
5.987700000002874751e-03,1.102007050993480107e+03,5.991504581676570379e-02
5.987800000002875024e-03,1.102007085477669989e+03,5.991504437120720450e-02
5.987900000002875298e-03,1.102007119961895796e+03,5.991504292564778233e-02
5.988000000002875571e-03,1.102007154446157529e+03,5.991504148008744424e-02
5.988100000002875845e-03,1.102007188930455413e+03,5.991504003452618327e-02
5.988200000002876118e-03,1.102007223414789223e+03,5.991503858896399942e-02
5.988300000002876392e-03,1.102007257899158958e+03,5.991503714340089271e-02
5.988400000002876665e-03,1.102007292383564618e+03,5.991503569783687005e-02
5.988500000002876938e-03,1.102007326868006203e+03,5.991503425227192453e-02
5.988600000002877212e-03,1.102007361352483713e+03,5.991503280670605613e-02
5.988700000002877485e-03,1.102007395836997148e+03,5.991503136113926486e-02
5.988800000002877759e-03,1.102007430321546508e+03,5.991502991557155072e-02
5.988900000002878032e-03,1.102007464806131793e+03,5.991502847000292065e-02
5.989000000002878306e-03,1.102007499290753003e+03,5.991502702443336770e-02
5.989100000002878579e-03,1.102007533775410366e+03,5.991502557886289188e-02
5.989200000002878853e-03,1.102007568260103653e+03,5.991502413329149318e-02
5.989300000002879126e-03,1.102007602744832866e+03,5.991502268771917855e-02
5.989400000002879400e-03,1.102007637229598004e+03,5.991502124214594105e-02
5.989500000002879673e-03,1.102007671714399066e+03,5.991501979657178067e-02
5.989600000002879947e-03,1.102007706199236054e+03,5.991501835099669743e-02
5.989700000002880220e-03,1.102007740684108967e+03,5.991501690542069131e-02
5.989800000002880494e-03,1.102007775169017805e+03,5.991501545984376925e-02
5.989900000002880767e-03,1.102007809653962568e+03,5.991501401426592432e-02
5.990000000002881041e-03,1.102007844138943483e+03,5.991501256868715652e-02
5.990100000002881314e-03,1.102007878623960323e+03,5.991501112310746585e-02
5.990200000002881588e-03,1.102007913109013089e+03,5.991500967752685924e-02
5.990300000002881861e-03,1.102007947594101779e+03,5.991500823194532976e-02
5.990400000002882135e-03,1.102007982079226394e+03,5.991500678636287741e-02
5.990500000002882408e-03,1.102008016564386935e+03,5.991500534077950219e-02
5.990600000002882682e-03,1.102008051049583401e+03,5.991500389519520409e-02
5.990700000002882955e-03,1.102008085534815791e+03,5.991500244960999005e-02
5.990800000002883229e-03,1.102008120020084107e+03,5.991500100402385315e-02
5.990900000002883502e-03,1.102008154505388575e+03,5.991499955843679337e-02
5.991000000002883775e-03,1.102008188990728968e+03,5.991499811284881072e-02
5.991100000002884049e-03,1.102008223476105286e+03,5.991499666725991213e-02
5.991200000002884322e-03,1.102008257961517529e+03,5.991499522167009067e-02
5.991300000002884596e-03,1.102008292446965697e+03,5.991499377607934634e-02
5.991400000002884869e-03,1.102008326932449791e+03,5.991499233048767914e-02
5.991500000002885143e-03,1.102008361417969809e+03,5.991499088489508906e-02
5.991600000002885416e-03,1.102008395903525752e+03,5.991498943930158305e-02
5.991700000002885690e-03,1.102008430389117848e+03,5.991498799370715417e-02
5.991800000002885963e-03,1.102008464874745869e+03,5.991498654811180241e-02
5.991900000002886237e-03,1.102008499360409814e+03,5.991498510251552778e-02
5.992000000002886510e-03,1.102008533846109685e+03,5.991498365691833722e-02
5.992100000002886784e-03,1.102008568331845481e+03,5.991498221132022378e-02
5.992200000002887057e-03,1.102008602817617202e+03,5.991498076572118747e-02
5.992300000002887331e-03,1.102008637303424848e+03,5.991497932012122829e-02
5.992400000002887604e-03,1.102008671789268419e+03,5.991497787452034623e-02
5.992500000002887878e-03,1.102008706275148143e+03,5.991497642891854825e-02
5.992600000002888151e-03,1.102008740761063791e+03,5.991497498331582738e-02
5.992700000002888425e-03,1.102008775247015365e+03,5.991497353771218365e-02
5.992800000002888698e-03,1.102008809733002863e+03,5.991497209210761704e-02
5.992900000002888972e-03,1.102008844219026287e+03,5.991497064650213450e-02
5.993000000002889245e-03,1.102008878705085635e+03,5.991496920089572908e-02
5.993100000002889519e-03,1.102008913191180909e+03,5.991496775528840080e-02
5.993200000002889792e-03,1.102008947677312335e+03,5.991496630968014964e-02
5.993300000002890066e-03,1.102008982163479686e+03,5.991496486407097560e-02
5.993400000002890339e-03,1.102009016649682962e+03,5.991496341846088564e-02
5.993500000002890613e-03,1.102009051135922164e+03,5.991496197284987280e-02
5.993600000002890886e-03,1.102009085622197290e+03,5.991496052723793708e-02
5.993700000002891159e-03,1.102009120108508341e+03,5.991495908162507850e-02
5.993800000002891433e-03,1.102009154594855318e+03,5.991495763601129704e-02
5.993900000002891706e-03,1.102009189081238446e+03,5.991495619039659964e-02
5.994000000002891980e-03,1.102009223567657500e+03,5.991495474478097938e-02
5.994100000002892253e-03,1.102009258054112479e+03,5.991495329916443624e-02
5.994200000002892527e-03,1.102009292540603383e+03,5.991495185354697023e-02
5.994300000002892800e-03,1.102009327027130212e+03,5.991495040792858828e-02
5.994400000002893074e-03,1.102009361513692966e+03,5.991494896230928346e-02
5.994500000002893347e-03,1.102009396000291645e+03,5.991494751668905577e-02
5.994600000002893621e-03,1.102009430486926476e+03,5.991494607106790521e-02
5.994700000002893894e-03,1.102009464973597233e+03,5.991494462544583177e-02
