# t [s], T [K], YF
3.870000000000029016e-04,1.100126674332238508e+03,5.999460340471816922e-02
3.880000000000029259e-04,1.100127002092303655e+03,5.999458944359662566e-02
3.890000000000029502e-04,1.100127329854690970e+03,5.999457548239024718e-02
3.900000000000029745e-04,1.100127657619401134e+03,5.999456152109904072e-02
3.910000000000029988e-04,1.100127985386434602e+03,5.999454755972299935e-02
3.920000000000030231e-04,1.100128313155792057e+03,5.999453359826212306e-02
3.930000000000030474e-04,1.100128640927473725e+03,5.999451963671641186e-02
3.940000000000030717e-04,1.100128968701480062e+03,5.999450567508586574e-02
3.950000000000030960e-04,1.100129296477811522e+03,5.999449171337047776e-02
3.960000000000031203e-04,1.100129624256468787e+03,5.999447775157025486e-02
3.970000000000031446e-04,1.100129952037452313e+03,5.999446378968519011e-02
3.980000000000031690e-04,1.100130279820762325e+03,5.999444982771528351e-02
3.990000000000031933e-04,1.100130607606399508e+03,5.999443586566053505e-02
4.000000000000032176e-04,1.100130935394364315e+03,5.999442190352094473e-02
4.010000000000032419e-04,1.100131263184657200e+03,5.999440794129650562e-02
4.020000000000032662e-04,1.100131590977278620e+03,5.999439397898722465e-02
4.030000000000032905e-04,1.100131918772229028e+03,5.999438001659309488e-02
4.040000000000033148e-04,1.100132246569508879e+03,5.999436605411411633e-02
4.050000000000033391e-04,1.100132574369118856e+03,5.999435209155028897e-02
4.060000000000033634e-04,1.100132902171059186e+03,5.999433812890161283e-02
4.070000000000033877e-04,1.100133229975330551e+03,5.999432416616808789e-02
4.080000000000034120e-04,1.100133557781933177e+03,5.999431020334971415e-02
4.090000000000034363e-04,1.100133885590867749e+03,5.999429624044648468e-02
4.100000000000034606e-04,1.100134213402134492e+03,5.999428227745839948e-02
4.110000000000034849e-04,1.100134541215734089e+03,5.999426831438545854e-02
4.120000000000035092e-04,1.100134869031666994e+03,5.999425435122766187e-02
4.130000000000035336e-04,1.100135196849933664e+03,5.999424038798500947e-02
4.140000000000035579e-04,1.100135524670534323e+03,5.999422642465750133e-02
4.150000000000035822e-04,1.100135852493469656e+03,5.999421246124513052e-02
4.160000000000036065e-04,1.100136180318740116e+03,5.999419849774790398e-02
4.170000000000036308e-04,1.100136508146346159e+03,5.999418453416581476e-02
4.180000000000036551e-04,1.100136835976288239e+03,5.999417057049886287e-02
4.190000000000036794e-04,1.100137163808567038e+03,5.999415660674704831e-02
4.200000000000037037e-04,1.100137491643182784e+03,5.999414264291037108e-02
4.210000000000037280e-04,1.100137819480135931e+03,5.999412867898882423e-02
4.220000000000037523e-04,1.100138147319426935e+03,5.999411471498241472e-02
4.230000000000037766e-04,1.100138475161056249e+03,5.999410075089113559e-02
4.240000000000038009e-04,1.100138803005024556e+03,5.999408678671498685e-02
4.250000000000038252e-04,1.100139130851332084e+03,5.999407282245396850e-02
4.260000000000038495e-04,1.100139458699979286e+03,5.999405885810808053e-02
4.270000000000038739e-04,1.100139786550966846e+03,5.999404489367731602e-02
4.280000000000038982e-04,1.100140114404294991e+03,5.999403092916168190e-02
4.290000000000039225e-04,1.100140442259964402e+03,5.999401696456117122e-02
4.300000000000039468e-04,1.100140770117975308e+03,5.999400299987579094e-02
4.310000000000039711e-04,1.100141097978328389e+03,5.999398903510553410e-02
4.320000000000039954e-04,1.100141425841023874e+03,5.999397507025039378e-02
4.330000000000040197e-04,1.100141753706062445e+03,5.999396110531037690e-02
4.340000000000040440e-04,1.100142081573444329e+03,5.999394714028548348e-02
4.350000000000040683e-04,1.100142409443170209e+03,5.999393317517570656e-02
4.360000000000040926e-04,1.100142737315240311e+03,5.999391920998104616e-02
4.370000000000041169e-04,1.100143065189655317e+03,5.999390524470150921e-02
4.380000000000041412e-04,1.100143393066415456e+03,5.999389127933708876e-02
4.390000000000041655e-04,1.100143720945521409e+03,5.999387731388777789e-02
4.400000000000041898e-04,1.100144048826973403e+03,5.999386334835358353e-02
4.410000000000042141e-04,1.100144376710772121e+03,5.999384938273449874e-02
4.420000000000042385e-04,1.100144704596917791e+03,5.999383541703053047e-02
4.430000000000042628e-04,1.100145032485411093e+03,5.999382145124167176e-02
4.440000000000042871e-04,1.100145360376252256e+03,5.999380748536792263e-02
4.450000000000043114e-04,1.100145688269441962e+03,5.999379351940928307e-02
4.460000000000043357e-04,1.100146016164980438e+03,5.999377955336575308e-02
4.470000000000043600e-04,1.100146344062868366e+03,5.999376558723732572e-02
4.480000000000043843e-04,1.100146671963105973e+03,5.999375162102400794e-02
4.490000000000044086e-04,1.100146999865693942e+03,5.999373765472579279e-02
4.500000000000044329e-04,1.100147327770632501e+03,5.999372368834268027e-02
4.510000000000044572e-04,1.100147655677922330e+03,5.999370972187467038e-02
4.520000000000044815e-04,1.100147983587563658e+03,5.999369575532176313e-02
4.530000000000045058e-04,1.100148311499556939e+03,5.999368178868395157e-02
4.540000000000045301e-04,1.100148639413902856e+03,5.999366782196124265e-02
4.550000000000045544e-04,1.100148967330601636e+03,5.999365385515362942e-02
4.560000000000045788e-04,1.100149295249653733e+03,5.999363988826111188e-02
4.570000000000046031e-04,1.100149623171059602e+03,5.999362592128369004e-02
4.580000000000046274e-04,1.100149951094819698e+03,5.999361195422136389e-02
4.590000000000046517e-04,1.100150279020934704e+03,5.999359798707413344e-02
4.600000000000046760e-04,1.100150606949404846e+03,5.999358401984199174e-02
4.610000000000047003e-04,1.100150934880230579e+03,5.999357005252494573e-02
4.620000000000047246e-04,1.100151262813412359e+03,5.999355608512298849e-02
4.630000000000047489e-04,1.100151590748950639e+03,5.999354211763611999e-02
4.640000000000047732e-04,1.100151918686845875e+03,5.999352815006434025e-02
4.650000000000047975e-04,1.100152246627098293e+03,5.999351418240764927e-02
4.660000000000048218e-04,1.100152574569708577e+03,5.999350021466604704e-02
4.670000000000048461e-04,1.100152902514677180e+03,5.999348624683952663e-02
4.680000000000048704e-04,1.100153230462004558e+03,5.999347227892808804e-02
4.690000000000048947e-04,1.100153558411690938e+03,5.999345831093173820e-02
4.700000000000049191e-04,1.100153886363737001e+03,5.999344434285047017e-02
4.710000000000049434e-04,1.100154214318142976e+03,5.999343037468427703e-02
4.720000000000049677e-04,1.100154542274909545e+03,5.999341640643316570e-02
4.730000000000049920e-04,1.100154870234036935e+03,5.999340243809713619e-02
4.740000000000050163e-04,1.100155198195525600e+03,5.999338846967618155e-02
4.750000000000050406e-04,1.100155526159376222e+03,5.999337450117030179e-02
4.760000000000050649e-04,1.100155854125589030e+03,5.999336053257949691e-02
4.770000000000050892e-04,1.100156182094164478e+03,5.999334656390376691e-02
4.780000000000051135e-04,1.100156510065103021e+03,5.999333259514311179e-02
4.790000000000051378e-04,1.100156838038405112e+03,5.999331862629753154e-02
4.800000000000051621e-04,1.100157166014071208e+03,5.999330465736701923e-02
4.810000000000051864e-04,1.100157493992101536e+03,5.999329068835157486e-02
4.820000000000052107e-04,1.100157821972496777e+03,5.999327671925119843e-02
4.830000000000052350e-04,1.100158149955257386e+03,5.999326275006588993e-02
4.840000000000052593e-04,1.100158477940383591e+03,5.999324878079564938e-02
4.850000000000052837e-04,1.100158805927876074e+03,5.999323481144047676e-02
4.860000000000053080e-04,1.100159133917735062e+03,5.999322084200037208e-02
4.870000000000053323e-04,1.100159461909961010e+03,5.999320687247532841e-02
4.880000000000053566e-04,1.100159789904554373e+03,5.999319290286534573e-02
4.890000000000053809e-04,1.100160117901515832e+03,5.999317893317042405e-02
4.900000000000054052e-04,1.100160445900845389e+03,5.999316496339056337e-02
4.910000000000054295e-04,1.100160773902543724e+03,5.999315099352576369e-02
4.920000000000054538e-04,1.100161101906611293e+03,5.999313702357601807e-02
4.930000000000054781e-04,1.100161429913048551e+03,5.999312305354133346e-02
4.940000000000055024e-04,1.100161757921855724e+03,5.999310908342170290e-02
4.950000000000055267e-04,1.100162085933033495e+03,5.999309511321712640e-02
4.960000000000055510e-04,1.100162413946582092e+03,5.999308114292760397e-02
4.970000000000055753e-04,1.100162741962501968e+03,5.999306717255313559e-02
4.980000000000055996e-04,1.100163069980793580e+03,5.999305320209372128e-02
4.990000000000056240e-04,1.100163398001457608e+03,5.999303923154935408e-02
5.000000000000056483e-04,1.100163726024494053e+03,5.999302526092004095e-02
5.010000000000056726e-04,1.100164054049903598e+03,5.999301129020577494e-02
5.020000000000056969e-04,1.100164382077686696e+03,5.999299731940655606e-02
5.030000000000057212e-04,1.100164710107843575e+03,5.999298334852238429e-02
5.040000000000057455e-04,1.100165038140374918e+03,5.999296937755325271e-02
5.050000000000057698e-04,1.100165366175280951e+03,5.999295540649916825e-02
5.060000000000057941e-04,1.100165694212562130e+03,5.999294143536012397e-02
5.070000000000058184e-04,1.100166022252218909e+03,5.999292746413612681e-02
5.080000000000058427e-04,1.100166350294251743e+03,5.999291349282716984e-02
5.090000000000058670e-04,1.100166678338661086e+03,5.999289952143325305e-02
5.100000000000058913e-04,1.100167006385447394e+03,5.999288554995436951e-02
5.110000000000059156e-04,1.100167334434610893e+03,5.999287157839052614e-02
5.120000000000059399e-04,1.100167662486152267e+03,5.999285760674172296e-02
5.130000000000059642e-04,1.100167990540071742e+03,5.999284363500795303e-02
5.140000000000059886e-04,1.100168318596369772e+03,5.999282966318921634e-02
5.150000000000060129e-04,1.100168646655046814e+03,5.999281569128551289e-02
5.160000000000060372e-04,1.100168974716103321e+03,5.999280171929684269e-02
5.170000000000060615e-04,1.100169302779539748e+03,5.999278774722320573e-02
5.180000000000060858e-04,1.100169630845356323e+03,5.999277377506459508e-02
5.190000000000061101e-04,1.100169958913553501e+03,5.999275980282101767e-02
5.200000000000061344e-04,1.100170286984131963e+03,5.999274583049246656e-02
5.210000000000061587e-04,1.100170615057091936e+03,5.999273185807894176e-02
5.220000000000061830e-04,1.100170943132433877e+03,5.999271788558044327e-02
5.230000000000062073e-04,1.100171271210158238e+03,5.999270391299696414e-02
5.240000000000062316e-04,1.100171599290265249e+03,5.999268994032851132e-02
5.250000000000062559e-04,1.100171927372755590e+03,5.999267596757508481e-02
5.260000000000062802e-04,1.100172255457629490e+03,5.999266199473667766e-02
5.270000000000063045e-04,1.100172583544887402e+03,5.999264802181328987e-02
5.280000000000063289e-04,1.100172911634529783e+03,5.999263404880492145e-02
5.290000000000063532e-04,1.100173239726557085e+03,5.999262007571157240e-02
5.300000000000063775e-04,1.100173567820969765e+03,5.999260610253323578e-02
5.310000000000064018e-04,1.100173895917768050e+03,5.999259212926991852e-02
5.320000000000064261e-04,1.100174224016952621e+03,5.999257815592161369e-02
5.330000000000064504e-04,1.100174552118523707e+03,5.999256418248832823e-02
5.340000000000064747e-04,1.100174880222481761e+03,5.999255020897005519e-02
5.350000000000064990e-04,1.100175208328827239e+03,5.999253623536678764e-02
5.360000000000065233e-04,1.100175536437560595e+03,5.999252226167853252e-02
5.370000000000065476e-04,1.100175864548682057e+03,5.999250828790528983e-02
5.380000000000065719e-04,1.100176192662192079e+03,5.999249431404705263e-02
5.390000000000065962e-04,1.100176520778091117e+03,5.999248034010382091e-02
5.400000000000066205e-04,1.100176848896379624e+03,5.999246636607560162e-02
5.410000000000066448e-04,1.100177177017058057e+03,5.999245239196238783e-02
5.420000000000066692e-04,1.100177505140126868e+03,5.999243841776417258e-02
5.430000000000066935e-04,1.100177833265586287e+03,5.999242444348096281e-02
5.440000000000067178e-04,1.100178161393436994e+03,5.999241046911275160e-02
5.450000000000067421e-04,1.100178489523679218e+03,5.999239649465954588e-02
5.460000000000067664e-04,1.100178817656313186e+03,5.999238252012133871e-02
5.470000000000067907e-04,1.100179145791339579e+03,5.999236854549813008e-02
5.480000000000068150e-04,1.100179473928758853e+03,5.999235457078992001e-02
5.490000000000068393e-04,1.100179802068571234e+03,5.999234059599670155e-02
5.500000000000068636e-04,1.100180130210777179e+03,5.999232662111848163e-02
5.510000000000068879e-04,1.100180458355377141e+03,5.999231264615525333e-02
5.520000000000069122e-04,1.100180786502371575e+03,5.999229867110702358e-02
5.530000000000069365e-04,1.100181114651760709e+03,5.999228469597378544e-02
5.540000000000069608e-04,1.100181442803545224e+03,5.999227072075553890e-02
5.550000000000069851e-04,1.100181770957725348e+03,5.999225674545227704e-02
5.560000000000070094e-04,1.100182099114301536e+03,5.999224277006400680e-02
5.570000000000070338e-04,1.100182427273274016e+03,5.999222879459072122e-02
5.580000000000070581e-04,1.100182755434643468e+03,5.999221481903242725e-02
5.590000000000070824e-04,1.100183083598410121e+03,5.999220084338911796e-02
5.600000000000071067e-04,1.100183411764574430e+03,5.999218686766079334e-02
5.610000000000071310e-04,1.100183739933136849e+03,5.999217289184745339e-02
5.620000000000071553e-04,1.100184068104097832e+03,5.999215891594909117e-02
5.630000000000071796e-04,1.100184396277457608e+03,5.999214493996571362e-02
5.640000000000072039e-04,1.100184724453216631e+03,5.999213096389731381e-02
5.650000000000072282e-04,1.100185052631375356e+03,5.999211698774389173e-02
5.660000000000072525e-04,1.100185380811934237e+03,5.999210301150544739e-02
5.670000000000072768e-04,1.100185708994893730e+03,5.999208903518198077e-02
5.680000000000073011e-04,1.100186037180254061e+03,5.999207505877349189e-02
5.690000000000073254e-04,1.100186365368015686e+03,5.999206108227998074e-02
5.700000000000073497e-04,1.100186693558179059e+03,5.999204710570144039e-02
5.710000000000073741e-04,1.100187021750744634e+03,5.999203312903787083e-02
5.720000000000073984e-04,1.100187349945712640e+03,5.999201915228927207e-02
5.730000000000074227e-04,1.100187678143083758e+03,5.999200517545564409e-02
5.740000000000074470e-04,1.100188006342858216e+03,5.999199119853698692e-02
5.750000000000074713e-04,1.100188334545036241e+03,5.999197722153330053e-02
5.760000000000074956e-04,1.100188662749618516e+03,5.999196324444457801e-02
5.770000000000075199e-04,1.100188990956605267e+03,5.999194926727081933e-02
5.780000000000075442e-04,1.100189319165996949e+03,5.999193529001203146e-02
5.790000000000075685e-04,1.100189647377794017e+03,5.999192131266820743e-02
5.800000000000075928e-04,1.100189975591996927e+03,5.999190733523934033e-02
5.810000000000076171e-04,1.100190303808605904e+03,5.999189335772543707e-02
5.820000000000076414e-04,1.100190632027621405e+03,5.999187938012649768e-02
5.830000000000076657e-04,1.100190960249043883e+03,5.999186540244251520e-02
5.840000000000076900e-04,1.100191288472873794e+03,5.999185142467348963e-02
5.850000000000077143e-04,1.100191616699111364e+03,5.999183744681942099e-02
5.860000000000077387e-04,1.100191944927757277e+03,5.999182346888030926e-02
5.870000000000077630e-04,1.100192273158811759e+03,5.999180949085615444e-02
5.880000000000077873e-04,1.100192601392275037e+03,5.999179551274695654e-02
5.890000000000078116e-04,1.100192929628147795e+03,5.999178153455270862e-02
5.900000000000078359e-04,1.100193257866430258e+03,5.999176755627341068e-02
5.910000000000078602e-04,1.100193586107122883e+03,5.999175357790906271e-02
5.920000000000078845e-04,1.100193914350225896e+03,5.999173959945966472e-02
